pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,SalePrice
2.1286102959301663,0.616032087112379,-1.8486199884959233,-2.0930701048632523,-1.3326593137451344,1.138277173310042,1.132369256435417,-0.0314754583152618,0.6911089046020434,-0.2661012136002362,1.3113454870031196,-0.14053237559772586,0.45470899079034527,0.16136242317794014,-0.08962002397117935,0.2829874825296092,0.3299639118656377,-0.9441925737852584,0.21182275120989982,-0.9505654367464617,0.26868015232649106,0.5099627190048954,-0.04740053132287738,-0.1643925856002303,-0.21524755945961926,-0.465690423098187,0.7986417829048083,0.021689857030748046,-0.2865023019237603,-0.6381406303448347,0.6436562090659605,-0.2603980831270049,0.11482911129889198,0.06449797563533213,-0.15532979326415067,0.468666359103734,-0.055199958068788725,0.12793247293545912,0.029133737743196605,-0.3023081894829275,0.21756619418218118,0.17900647122438712,0.008608111389939976,-0.020578892139396968,-0.051434766004169984,0.05684230760076392,-0.40187062449669564,-0.03802153527586625,0.4149142416551753,0.15148167426020231,12.247694320220992
-0.08162115703460197,-1.3456776531394155,1.2834411616170778,-0.39850515553104954,0.9856142109733956,-1.1485041572784205,-1.2712599253507284,1.5125400288297954,0.014240435676781557,2.7982543196165124,0.6574327726830898,-1.3190069670704792,0.6087874568998333,-1.2719200520383944,0.26811915552847565,-0.2772404467887295,-1.4106082560667432,-1.29045346759771,-0.36619140273662265,-0.22692899676323877,0.6122472877091722,-1.5200854116958171,0.5255514469350305,-0.7638179633764723,0.52622489548324,-1.0367435275613432,-0.6953889391521871,-0.8535456725710099,0.09461159445121758,-0.1266678962131714,-0.783718177271168,-0.7365653040440682,-0.11196049015398278,-1.1126890075497684,-0.48734643725616816,-0.32307813383284506,0.7438434492240608,0.33502699226610405,0.09243273800978216,-0.23648976481039713,-0.8708717481512768,-0.6450082509460663,-0.7510037568295846,0.5670285807137684,0.39633009745860615,0.19231263932637277,-0.09884083267993914,0.17308055999842842,0.3560059707844844,-0.07469818679464602,12.109010932687042
2.5819546420030313,0.4267207686505039,-1.597574428143739,-1.8972354588071692,-0.6717319466785936,0.22189437369509454,0.13368231738797923,-0.4667246849184991,-0.5093829921173874,-0.0752605848578708,-0.11666663931605514,0.1944860300551036,-0.3315210916586382,0.5782659898744866,-0.3744698196885616,0.3255593844062027,0.05082904076293639,-0.29734553214866355,-0.9857824281306117,-0.01962073528286695,0.5443509437103153,0.6130860732946292,-0.8293228075136004,0.22954362827082672,0.4488043710534187,-0.06410742969537622,0.9505976219335996,-1.0339836952788384,-0.6828222422259186,-0.4517098023676096,0.04766965498825284,-0.04297131023848331,0.043347538686041444,0.13182815007036466,0.3901820562676258,0.40124316038049346,-0.3913883843224136,0.01444651093584021,-0.08100348874450647,-0.31638427776235806,-0.23965152782236723,-0.08603506555864526,-0.07343597461316247,0.10151139017741986,-0.11177372635236303,-0.02905023130652372,0.19935552382343014,-0.5868349899620834,0.25403358089202593,-0.08928296153653976,12.31716669303576
-0.7127425749712922,1.4960784245575953,1.3304874322927087,-0.08763320348020581,1.6783276157154159,-0.11450080873643649,3.272022203248897,-0.9025058882385503,-0.3675801369285235,-0.7027047892944077,-1.9413269703233256,-1.3306687015996372,0.28240608375978976,0.12386589010200248,0.4039497452084669,1.9284973892935375,-0.10710325243543801,-1.3747435279332478,0.23683529345564627,-1.403332603583183,0.22065643743064597,0.09712778711722636,0.9081824582961855,-0.15792017406413056,0.9803902619093853,1.7130474414411472,0.08590336997577736,-0.6765414406047905,0.26490815566714176,0.6687768738924279,0.2701310104022635,0.6828423408098725,-0.8534120734482517,-0.1134260639392229,-0.5903493434298313,0.09749125228786684,-0.5756663530311479,0.5662639218895891,-0.03875080837163892,0.08700395693269777,0.503121544925243,0.5682179076805274,0.2692705009878745,-0.4933925059799576,-0.16599215902924955,0.6830778252331964,0.04138279010520057,0.3324983378442615,0.6594960613779076,-0.057493516402262725,11.84939770159144
5.013697258692438,1.3626436675941134,-0.28885519800388093,-1.650780598251105,-0.4138064872361641,0.7036994446799084,0.13988294546907148,-0.27871072069421626,-0.8634271105033281,0.7333801016316681,-0.19766028206032418,-0.0431388920310817,-0.811591245731999,0.11962634712211669,-0.688748649749775,-0.22700135784427053,0.8091973789131192,0.3783246689821949,-0.9554582969401404,0.7156254292086782,0.44076336176544406,0.897292676920003,-0.09507085366580117,-0.17400712208607785,0.603508940636353,0.7316519362253914,0.9107322757473273,-1.3029437219146964,-0.3885861652803583,-0.3227644800471512,0.21837664691441844,0.20004988382279604,0.0028866785665515376,-0.021061637564693043,0.1017606093601769,-0.11291574870317847,0.10165605097253695,-0.28719047742864773,0.19438247506335454,-0.34950903796877925,-0.24070328296841922,-0.2670377921572404,0.11063431001114206,0.13130985641789453,0.19410029532288003,0.05672823522433214,0.3448814218262999,-0.18928621693192738,0.4798691386435834,0.06959204808818518,12.429216196844385
-0.7105669139946902,-1.6407803009454032,-1.2124847096085154,-1.9095473480870753,0.013379841772001327,0.15802211415832565,0.36006298423255106,0.3507226752291293,0.8860929320885625,3.686720386850644,0.9338386033418448,1.2414835593585007,-0.7278101904033378,9.608288639187446,1.9692609523288531,2.0578794933205486,1.0503300610142994,0.8898580726460948,-0.2290653949111094,1.557347476444688,-1.8227255277428938,-0.19260009452758173,2.0799613988457315,0.5555253424357687,-0.2987892866770231,0.22971003688194094,0.4434581768247465,0.009288888230655898,-0.45785398997285204,0.08168952465859872,-1.1117422114293425,-0.1570569898406622,1.0214352290639108,0.4575166738250909,0.8354023984369799,0.4226417894967036,0.5487204208407788,0.16886689087214257,0.2626375498312701,-0.6520872942310953,0.7647153106165581,0.35697113511118617,0.44588609662908996,0.3816125046059514,0.08126261444751151,-0.9621233874118656,0.15822079753993123,0.2392010331612734,-0.6627171507080395,-0.2503886257323942,11.870599909242044
3.638102066446618,-2.535533996050584,0.3133120871667803,0.4153419722272538,-1.2493881221059946,-0.1106415747152414,0.6359462986860291,-0.12769977106106867,-0.5862172491349411,0.8380050142446813,-0.4120860085433374,-0.11671598383600844,-0.2997981161458761,-0.418956784019068,-0.16095630167143352,-0.33997694079373675,0.05122488708826453,0.2133461203152406,-0.7400087919406433,-0.3972999031072717,0.49532690064145235,-0.4511769093014733,0.35220822938437374,-0.710266292060585,-0.5069834304579669,-0.1513218637407314,0.5932765993665421,0.3918444662849608,0.10327575903338053,-0.17167284933776372,0.3996704475211051,-0.6815437866730226,-0.2558473999101087,0.3532301842726783,-0.2688114895605907,-0.837344030668229,-0.11171550332019298,-0.311693793727617,0.16179472054052593,-0.5600368866338536,-0.09841529937991293,0.4074357945119276,-0.5119223468203328,-0.422958468116885,-0.1740715140903194,0.05880259647147483,-0.005852254685115745,-0.08961145647675575,0.22494111663773034,-0.2413497737211549,12.634603026569334
1.9890293372287577,1.2930320319140811,1.8899425000994254,-2.804595720107324,-0.1654223722944539,-0.8275473212049284,0.23652518180717672,-0.438898952618283,-0.1171718476215085,-0.21146450347709414,-2.747266466391205,0.16336925332607916,-0.5972399687301344,-0.009713087721505363,-0.10424255677056625,1.9774222403497774,0.8218487043238798,0.9246749663294995,0.9739140580546447,1.6060090333602048,1.8823370581459093,0.5625563820207248,0.04831059683165852,-0.7912497675876616,2.3974736838972963,0.014241853405952538,-0.21996270182419814,-0.3370198137973772,0.03317144370227869,0.8354998790781212,-0.3957613186269844,-0.38357446950874347,0.4744845451716,-0.0018003169268823553,-0.3793065789680701,-0.17620688136614918,0.23460344515297335,0.39970974940751536,-0.525903058452126,0.05410175057536226,-0.530427391777345,0.4210757076134806,-1.1208492826836147,0.05107770058438712,0.9320800489622317,0.13345618048356234,0.30452095373378985,0.3822557682892184,0.06005149628750884,-0.37361481337177593,12.206072645530174
-1.2599847841711187,3.03161491250537,1.4876336489267716,2.0547385838287515,0.697992784748282,1.6436827096200923,1.5964709076147772,-0.09223238172497629,0.47995834626866735,-0.8561643775066893,-2.9868169903037423,-0.1723616275367278,-0.22887742600833,-0.44983455120582905,1.1608110210393574,2.1464131465056884,-1.9613931590980287,-0.16922582981603215,-0.26338147029626846,0.37505098396678915,-1.2638291509250048,-1.89146336686442,0.14349475399470918,0.09644004620715653,1.0025882236010746,-0.6545714212011605,0.29284404059963953,-0.3644324415185901,-0.23180463071222762,0.6205710633520206,-0.24795719900150728,-0.7539666703740182,0.9475915192859814,-0.24774470295692963,-0.4315593303312436,-0.12047109628579454,-0.37056491186201174,0.060372862307253715,0.06692355451888345,0.18513832791729834,1.356323335877071,0.5065583288508787,-0.5527092404413251,0.9925812284941153,-0.7314589603513192,0.06734166167575129,1.2063378326235195,-0.11453179262456276,0.6010701641577458,-0.48740056573605395,11.77452020265869
-2.770033511547764,-0.9094559237303385,1.8189512458611465,-0.22262280202714557,-1.3007036941451249,1.8261556365626688,0.5219722296959098,-0.23001941268876622,1.1224312741871985,-0.4660254019642196,-1.4622422891288398,0.8666943129893643,0.08915428518201281,0.0725977103527107,0.7498665124145572,0.37395665020644414,-2.129428056218908,-0.5492210466159263,0.2979090783017931,-0.8974262844581614,-0.9577460466074458,-2.7474902234248284,-1.0502293239993719,0.6051521189096339,1.0041271311055193,-0.8693639117351598,1.6059774924842782,-0.6596570738594183,-1.558673965085055,0.6850204447028171,-0.272867941463274,-0.8223499759078974,-0.2125425476057306,-1.1036624909592705,-1.4241911797048403,0.009432811880881915,0.16599170927679438,-0.3824512976081349,0.7527489328449865,-0.22433577259447396,-0.062441582810736286,-0.42138564138148965,-0.9993902614307313,1.1357986212405788,0.4551595168871263,0.26838790959722125,0.02616025015322366,-0.4415723218730198,-0.09148365038872704,0.560295417807583,11.6784399034478
