pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50
-2.786791995188304,-1.6434714851033776,0.43814217201026795,-0.04656974120365989,1.3283847242459006,0.42726616964651337,0.03497849074784831,0.4640584049369429,0.6579906641266727,-0.9943578371508904,1.6951153328047723,0.7627824073107309,-0.17376346868289763,-0.0050236256536787816,-0.46506352976661175,-0.6625696080863613,-0.2791138828189374,0.1424090713775322,-0.7910359995580601,1.0418366261731986,-0.4858067773121052,0.4304437378734713,0.682894083870301,-0.6145223352109138,0.346018016219002,0.1572806990765221,-0.4513339026787168,0.19536397149986529,0.043353062631078534,-0.3706745447560776,-0.0024569456951142876,-1.4665380605673906,0.8489715467230513,-0.06746695029700822,-0.4233818597784065,-0.6727163070056419,0.03207463113719116,-0.46829172692284404,-0.21629253048125585,-0.5357031040724722,0.93546835851465,-0.10707641483076069,0.7236161490665494,0.04025957815186122,-0.14144367129436852,-0.06099520475052539,-0.2644862442903568,0.2923246357550593,-0.5515445250552915,-0.5506520674553292
-1.3278278148932665,-0.6000791392178054,2.5901498240405294,-0.9316414348016586,0.06231008278615713,-0.1858110670142622,-2.461921152619428,5.706130243668436,3.6857597469525674,1.8635372974898146,-6.059648192331176,10.598017958541151,15.154800763633808,1.5585542230644616,-3.2431736490712395,0.7422772604782648,10.580100033604982,-2.8477223530685403,-3.878305651679422,4.769044694076461,1.8629126536653609,-2.6670100503131464,2.5958046302047477,-1.2191119287804542,-1.6119060521147064,-0.3935148859896995,0.10668810229069858,0.03285414976463502,-1.2045697954082302,-0.28619135076881924,0.6068059226590308,1.6575107150666768,-0.4098053331235727,0.522660395674572,-0.42831289528561,-1.8549881810427213,-0.5615791424727979,1.2837952621767752,-0.2947598183338834,1.4305534313184007,-0.5254975510877191,0.43925736166391927,1.0591882565422797,-0.4468832695808686,-0.8763465521745792,-0.19422072443864813,-0.1883078261216481,0.3162962105330839,0.9021691520390902,0.21640774239798
0.9958815910637855,0.5677637347253077,-0.7992198039755951,-2.1670955130730905,-0.5823189772952416,0.4867402042855666,-0.11236732547154385,0.9498608129263337,1.0416478378939538,-1.0495023364557683,0.21230365432501486,-0.8821597419669607,0.28007867204001347,0.8484534728964793,-0.3894973354195321,-0.7443280966438716,-0.9798485110671598,-0.653309917240345,-0.4419986296607984,0.6068672524840331,0.5494394185716556,-0.6926641997443188,0.16058363417661536,-0.4023264015065165,0.5293573204500388,0.07150105670065043,-0.8599269096866985,0.3746295114333752,-0.38714476224009303,-0.10794044720283252,-1.2567895720702307,-0.34168626312663974,1.2814717699680895,0.11363688158529328,0.8015502331523994,-0.25654521663639474,-0.34960160284888675,-0.2416845323751851,0.8228227795404007,0.2977232852958115,0.3859407562144923,-0.683010018485604,-0.24327600219379344,0.5070102971107932,-0.5890838309741506,-0.19376768629008895,-0.32183850489320576,0.4278608230707932,-0.6544411800578489,0.05461585079311715
1.7053015831476117,0.8390911583978735,-0.981423792092806,-1.8121700919137733,-0.3245396683782116,-0.25602301470080524,-0.2438243837684933,1.0491193149457674,1.1338629640843465,-0.14947945693424575,0.0111843763041381,-0.8162080481535214,-0.26460344411607567,0.1288463578798383,-0.6649434025666161,-0.8575905296229028,-0.3915352649357343,0.48443778733098986,-0.9943299734034973,0.8586775790830263,0.13337225994841484,-0.709793479614072,0.2786330408680468,-0.3733631296703186,0.474660839759029,0.3357140299050132,-0.05526776043006343,0.8045242317644308,-0.6566351613352992,0.07480253255594982,-0.501060611064286,-1.008621915790488,0.23274970111106108,-0.2952415456615308,0.5047259964109759,-0.4032039154583892,-0.5912903087155834,-0.21799276253329253,0.4103587387924441,0.7250951513465851,-0.12674200761683507,0.3510181262413612,0.27851975177575117,-0.14947584904253663,-0.1454152988485791,-0.6540355036952026,-0.7333832812688078,-0.19612937202751746,0.24843839408639207,0.39450844178033995
0.7311859476910589,-1.4973672032845127,-2.0552115705630873,1.0437543862627356,0.244001413099395,-0.49219836312883464,-0.1406376076170982,0.33831457356625794,1.669759408614974,-1.8469957844394764,0.8751816010098019,1.491170277466746,0.5447172542631029,-0.17800073905822508,1.1562815151328008,0.2549459869259192,-1.6883188721572973,-0.3790076138278159,0.5746099902764787,-0.06138894731183797,0.15902052382331555,0.9768834026580563,0.9020133200841012,-0.3672927757288033,0.3851221645740169,-1.0330740865421855,-1.2362435616578473,-0.4974676598261399,-0.9062714084005832,0.41513533555143095,0.8399496969697828,0.09567717348269578,-0.7925769643205476,-0.12606356229686766,0.2829871074210619,-0.04322390190138231,-0.6624516400795208,-0.17204041480097904,0.06068990081834258,0.0702292156190246,0.37737255375666934,0.3494456969353965,-0.39538297841275905,-0.3596007668062168,0.814857123323125,-0.568602329756428,0.32621157758008695,0.1673606869740789,-0.014334763420730617,0.24442463205931642
0.8727382376017696,2.0617755023610793,-1.4275930886855372,-1.2050264031671605,0.2112218379329202,0.06935428274261339,-0.654260017244036,0.7413796167624247,0.9825915460524935,-1.4913186556464915,0.1275633316946641,-0.6199194247815055,0.11034048455199297,0.9411273735880442,-0.5258570807402423,-0.5431624860610881,-0.700986241305228,-0.09704668932672532,0.17600953390479546,0.9158556962975721,0.5412287476203028,-0.6242733147382137,-0.07182470125565057,-0.1659491953117484,1.0459611952010188,0.04736585309403751,-1.0549928238222968,-0.31836624359056065,-0.43675363052238847,1.0446356151605884,-0.7350731367995981,1.1023286768088596,0.6480716775647303,-0.3162873208385504,0.005468845761602892,0.22128112947409345,-0.28797650849411316,-0.09620377215466826,0.8547308224817659,0.9375598892150565,0.19669005594621508,-0.11300856295794814,-0.6991473520758001,-0.014858453899152399,0.1571528598431236,0.6069198555867554,0.12973721250462691,0.14949540214174734,-0.2519569277580422,0.3896271575947514
0.1979342732237836,-2.1503446532192485,-0.19069636340661217,-1.5088747576591859,-0.8881490670345586,-0.23024411267731454,0.14331009920098225,3.167428304566319,1.7332733123470354,0.46851943397133283,-0.9168860681543465,0.01491124184338867,0.6715113647053697,-0.6892263532267288,0.3534940352474391,-1.552461032282904,-0.14161668265648544,1.2663618299904198,0.4122679348190215,-0.1811978109622413,0.6884813166481158,0.3031690653850072,1.4830173649377747,-0.7748845570500577,0.2715099317997937,0.19562031949963488,-0.7721332515142816,0.564529888052506,0.28876337760936177,0.5915979627621301,-0.5359623653408041,0.025318195431064783,0.3499661070036305,-0.4128205895237672,0.3152238987071122,-0.019806595788836312,-0.21099305733801962,0.8045125596930873,0.6816900979718198,0.7711893828087035,0.6398387517846348,-0.035408042663080175,-0.7985365984687122,0.40044860437734925,0.8995587597951482,-0.5339589466067436,-0.3831529290947772,-0.2750124839997977,-0.3144059346938072,-0.31364423961016
0.7342794482214796,1.7555756323852327,-2.092711036043229,-0.7027885870882719,0.13404081158747788,-0.019127437693969587,-0.5482764673026308,0.3811955879115035,0.8033287149429815,-1.4319684380728854,0.26083374501237505,-0.0295177685664042,-0.06200955109335146,0.9500003352197263,-0.47916944750762774,-0.14240676591870982,-0.8837239990589285,-0.46667085180629353,-0.15906988235879027,0.6680901346621867,0.7893117466568482,-0.513927338105322,-0.7201598538286915,0.34601376996606137,0.29104794630311664,0.4513303501024902,-0.2646789256674666,0.1793794239037988,-0.1137683262781986,0.6917876253060091,-0.659711144898387,-0.2854476218644605,1.0033330498025963,-0.18225927853515234,0.9777224527018054,0.21761518286969048,-0.3656163806071364,0.34262732201172236,0.8809537295158131,0.4727099805118571,-0.057814380392487874,-0.2613883915403715,-0.349159280380688,-0.6562595251140261,-0.4682824403528736,0.28464391701867486,-0.3554770693011736,0.4523940553429493,-0.4014943109349395,0.16490737441962378
0.5951865030949881,-2.2833749099126663,-0.2749689707598331,-0.6158256868994214,-0.19557038720931746,0.08579383245037207,0.6227211558442758,0.30631569193614777,1.6034892752528085,-1.3304646802970517,0.17535269074415122,-0.8152084370282903,0.18907623305486776,0.5139854436091295,-0.38759024714724283,-0.5971865636654728,-0.5910517812160394,-0.22500007287217857,-0.48749157833470025,0.5310674932205957,0.09717212348914872,-1.22355377495776,0.7014036073692352,1.2051451613427249,0.4501515920972005,-0.8027454879897764,-0.06134618817697218,-0.31337287872598396,0.21665822674794094,-0.1497425214050222,0.5339063450529788,1.06423134855835,-0.3258796503131271,0.39174601164321854,0.6013771874926775,-0.4298216265255801,0.2345553202951533,0.11860237469068874,0.4171671515877621,0.5613413824002897,0.7727969164490359,0.13744049993512597,-1.1015898783079865,-0.22591384834506578,-0.4418632930020142,0.9131443240258255,0.21020322946265402,-0.33050589761932647,-0.3421556507069614,-0.24180883012262083
-2.558634085652693,-2.9177898915049005,0.5638605928756815,-1.1859502355921714,0.09565378955819143,1.3968975315232528,0.5478563028792536,1.032745945588306,0.6895450202188952,-0.8827955822417198,0.8054810975866888,-0.681501544983919,0.05289672725786056,0.3303842857109792,-0.31610474803133376,-0.8643531720422658,0.09835271492049144,0.30463241477087144,-0.19137891755268965,1.0495594697166295,0.14623676759621618,-0.3934615602754582,0.579476401704595,-0.5616127146007,0.7000219680960904,0.42735754203345444,-0.5808389365056392,-0.1909567601711523,0.32675505519184134,0.07627773961322853,-0.6224731912667983,0.02414778110638577,0.3403551610204897,-0.281849793883426,-1.239308305961955,0.1264201453782173,0.08078442288950546,0.17050129225854316,0.15417148708739792,0.29826726998065245,-0.0397322405523088,0.19858947371754665,0.8625922211714394,-0.07029552123005511,-0.11975888244834948,-0.1569778525936546,-0.8530034265119183,0.3940337221779985,-0.39755690841533625,-0.4291048034664963
