Id,SalePrice
1461,115897.44288803142
1462,147881.96812512455
1463,177042.45569762646
1464,198339.72543764685
1465,196282.54240568317
1466,169021.4323614559
1467,183899.29473484473
1468,163071.6207461744
1469,202275.29221845706
1470,123542.10250325497
1471,177719.315890443
1472,101104.88287220121
1473,96582.36780911413
1474,145636.2780873204
1475,117344.85800390648
1476,369056.64962628565
1477,243629.58980192142
1478,303326.5943272208
1479,308933.00535393076
1480,500524.58274176065
1481,335127.8327666877
1482,213318.39536249795
1483,170462.3502070726
1484,163786.48070428966
1485,193389.25635898334
1486,192434.13182537764
1487,344036.4587988622
1488,243028.16388227802
1489,195934.84342025395
1490,240442.17772849603
1491,189085.73113515624
1492,84189.78984334653
1493,185706.15864358563
1494,288555.67468554736
1495,286383.35993090994
1496,239587.4626584881
1497,180016.20517713035
1498,171758.56325704898
1499,162922.53312417498
1500,157713.90374952235
1501,174689.00288939083
1502,154471.44617483043
1503,278780.53474048973
1504,252630.03091065263
1505,232200.73317741376
1506,192135.63457389144
1507,252848.15218967127
1508,196763.89911195493
1509,165103.86201529967
1510,144273.55801492807
1511,148363.5199623855
1512,169446.11168401077
1513,148749.71734913418
1514,147908.63199902078
1515,203823.06805987502
1516,148839.30241411243
1517,170217.80702947092
1518,130003.37616725349
1519,202880.68120134377
1520,126905.1839116298
1521,125869.54517832017
1522,181579.27316863363
1523,112370.7255494295
1524,122734.90241394979
1525,118263.35946477992
1526,110154.93895581644
1527,107260.53783170339
1528,139381.07003445696
1529,152589.1532250244
1530,194630.60707281035
1531,111652.30774555138
1532,98275.43845854403
1533,143014.74169474203
1534,120006.44976642207
1535,136892.95408145548
1536,105154.52370459815
1537,58603.553052384
1538,140689.3574649223
1539,197555.18951959469
1540,94620.53797612012
1541,138658.60437043666
1542,133778.85751295366
1543,173596.36616906698
1544,89722.051913888
1545,117878.04342574625
1546,140252.65640650524
1547,124357.13441139559
1548,141020.06909092158
1549,123278.15499158016
1550,136754.26733135295
1551,101139.44516131471
1552,127780.08769674116
1553,145139.61942254208
1554,128338.40075559421
1555,156192.72413736148
1556,84474.52801918941
1557,96903.47490149933
1558,105021.72661781193
1559,80071.56358385556
1560,133595.16569690505
1561,122889.45082593006
1562,133624.62911711138
1563,123987.95926264413
1564,152113.28535638718
1565,140639.40559238696
1566,239267.29438315847
1567,79487.35863611968
1568,237493.52410384515
1569,115874.08364294225
1570,141599.22443299138
1571,116025.27754858129
1572,139730.43781717998
1573,227705.62336271777
1574,120176.25389001137
1575,231159.99295091708
1576,240891.83650560872
1577,182147.15556265664
1578,138646.2016972878
1579,145570.51124880556
1580,199558.10157608712
1581,157157.86181213617
1582,133126.7996451069
1583,288007.2898855685
1584,219291.81337534066
1585,140244.11286453673
1586,67979.17151966602
1587,109259.84322866974
1588,154004.80956859095
1589,97759.18701961124
1590,142335.1348125254
1591,95846.75103726624
1592,110314.00743165931
1593,129238.08505515973
1594,128728.01915026865
1595,111334.64291471663
1596,214774.692787603
1597,194220.14624245343
1598,228199.50338736965
1599,169721.63237532973
1600,158755.58884076466
1601,72900.75228243099
1602,114896.59775219276
1603,72489.7905209755
1604,256272.25435356685
1605,239561.54410661233
1606,167021.7358185742
1607,176770.04900188124
1608,219626.3298069182
1609,182967.72123476746
1610,153152.44561117428
1611,143422.40213614856
1612,171221.3603524174
1613,164733.27321144633
1614,122080.03560810124
1615,91906.60247038267
1616,78724.83880114328
1617,92547.94782295192
1618,130369.06087886398
1619,143526.4372887054
1620,161540.93644626567
1621,134314.034068206
1622,134761.13626390716
1623,246400.1885685654
1624,201922.874993872
1625,115765.09238886404
1626,173394.90490876453
1627,188822.4013964643
1628,279956.16835360386
1629,183990.12421382268
1630,369137.2183251744
1631,235444.59775313205
1632,239832.10341239558
1633,180086.21582539077
1634,189129.7074194882
1635,175281.81219602595
1636,157438.5209451685
1637,209678.0267282122
1638,178522.6318464599
1639,198227.4786736116
1640,265962.6833959745
1641,187784.82083484335
1642,254232.12688837165
1643,218258.42313711304
1644,238451.74547451411
1645,207566.1302561116
1646,166135.73832849634
1647,163019.1536883638
1648,128762.33518323359
1649,145211.3646683623
1650,118448.04783577901
1651,124659.83510494669
1652,103491.25276451299
1653,106566.65717383435
1654,145595.9141485713
1655,137619.937348586
1656,141665.1945511395
1657,149313.99860355043
1658,148527.79068876425
1659,128278.91024885933
1660,153147.71923100622
1661,420257.185054
1662,429527.7084905494
1663,374724.9981220824
1664,521679.14145496173
1665,310019.61554569815
1666,323684.2104879299
1667,393473.12595063925
1668,350055.5909013069
1669,308074.7563863842
1670,346092.12992125563
1671,253369.69582843242
1672,434276.43746042514
1673,286026.02947510924
1674,240018.00900077625
1675,191983.2265064118
1676,190422.18897978545
1677,211413.59748285273
1678,459024.88578385545
1679,404450.7992999006
1680,332653.2572894605
1681,247222.0606432972
1682,317763.19379240816
1683,190330.98631794838
1684,169058.53093602843
1685,173028.37035347635
1686,174057.92880835742
1687,173187.47557484303
1688,187182.44677592616
1689,193048.41312458733
1690,196524.4514660352
1691,189337.88599527182
1692,264349.43742430885
1693,170472.79394431366
1694,187235.49567879338
1695,173996.55294376943
1696,271838.7566984203
1697,180906.85682631767
1698,338031.15299009887
1699,300833.7107719124
1700,248675.6868148073
1701,268076.31491242757
1702,237113.2552822735
1703,244392.06192361895
1704,277514.14760559093
1705,250009.5945231761
1706,421565.0891864535
1707,221790.67040651265
1708,199440.03170480204
1709,257013.15520976542
1710,227082.87534523962
1711,272752.7507100036
1712,260458.36245388814
1713,276592.50984060665
1714,220817.26673113482
1715,213919.30612251832
