pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,SalePrice,cluster
2.1286102852126456,0.6160317705367117,-1.848620480371885,-2.093071414611422,-1.3326667089305189,1.1382802463496682,1.1323951632441016,-0.03145289312713586,0.6910800594038141,-0.26610063850153726,1.3113355163727225,-0.1405260378090929,0.4547123245411876,0.16150819409556993,-0.08969096566729645,0.28304758479493675,0.33012029847040625,-0.9441530516878995,0.21201358654126812,-0.9506784735158226,0.2689666786720633,0.5100249704680073,-0.0476122258909149,-0.16440079607320962,-0.21521096820654093,-0.4636461592317169,0.8025474454610284,0.01798476644681048,-0.27639316148143367,-0.6565930497568132,12.247694320220992,1
-0.08162115850021376,-1.3456772782166992,1.2834428447407231,-0.3985022320629469,0.985618065224284,-1.148512946928648,-1.2712726156893657,1.5125423833495586,0.014246051439412388,2.798249463137667,0.6574488812619577,-1.3189816961584395,0.6088351863083455,-1.2719755523031882,0.2681103015285139,-0.27731371150353124,-1.4107770157315744,-1.290526071082894,-0.3662669815864721,-0.22677521073562878,0.6119730862369538,-1.519967944858131,0.5251982416492436,-0.7641809572970519,0.5274421816724175,-1.0329074198427455,-0.694488683188411,-0.8583803393636155,0.0950436447944248,-0.10473636025626358,12.109010932687042,2
2.5819546216978275,0.42672070556170794,-1.5975781474678274,-1.8972322954883039,-0.6717382122360457,0.22189720286525982,0.1337459240492095,-0.46671691601051496,-0.5094364967626197,-0.07524138524073647,-0.11669452282449251,0.19456713985317053,-0.33161378432345734,0.5784324996894511,-0.3746347991787173,0.3255379952008474,0.051074540499637874,-0.2974104102272777,-0.9855082452830378,-0.019763755377634723,0.5447904068117482,0.6137439274487956,-0.8295779709515179,0.2293175716798738,0.4491001953738765,-0.06742447947048515,0.9505854150412926,-1.0356055971631315,-0.6785118391518804,-0.4491509541317903,12.31716669303576,1
-0.7127425596753543,1.4960789459179835,1.3304883856720735,-0.08763042062117747,1.6783381706877911,-0.11451877571631885,3.271982391034488,-0.9025404740289479,-0.3675551435587352,-0.7027008947580058,-1.9413250613625765,-1.3306581023595296,0.2824479364950297,0.12367011578716294,0.4040301778895089,1.9284291799343998,-0.10738602919421922,-1.3748013860571642,0.23655050658649185,-1.4033000298106184,0.22038788376968127,0.0970360055602857,0.909492233500767,-0.15735855950062164,0.9798411033828044,1.7113541436411028,0.08376838885607553,-0.6831943186081343,0.2714117574413238,0.6381578207601762,11.84939770159144,2
5.013697260220092,1.362643478757796,-0.28885601668871963,-1.6507817833947256,-0.413806288479647,0.7037012900793851,0.13987855482534806,-0.2787200833726709,-0.863416025901164,0.7333681442482183,-0.1976802153510125,-0.04317045824968368,-0.8115811990131344,0.11957887737311025,-0.6887619875437837,-0.2269804041773154,0.809278268205324,0.37828393348343414,-0.9554107189749079,0.7157211138201451,0.4409039643864555,0.8974035209221783,-0.09536062512643938,-0.1740448548362692,0.604277724059986,0.7320328941092061,0.9102665301066547,-1.2989356961714738,-0.3828825482408454,-0.30212098112032176,12.429216196844385,1
-0.7105669214331567,-1.640780303749089,-1.2124887663828219,-1.9095467477627035,0.013374679674616403,0.15802841343384888,0.3601217468209751,0.3507430838652096,0.8860779298073364,3.686714335499069,0.9337676026637464,1.2414793059152156,-0.7278973985119265,9.608354945880786,1.9691378460483457,2.057816906292419,1.0504774077272592,0.8899375444207963,-0.22905202897705917,1.5573422141650273,-1.8222042616602356,-0.19193834494388426,2.0799080749387393,0.555365098036304,-0.29783143957781505,0.22956823675683377,0.44557211006554337,-0.0013152358284092183,-0.43367394423202976,0.09278491816572058,11.870599909242044,2
3.6381020747016706,-2.5355339454772547,0.31331256322938505,0.4153399144194026,-1.2493848286366822,-0.11063831962873875,0.6359284198734604,-0.12770778112903156,-0.5861873433735324,0.8379953137518485,-0.4120698508334367,-0.11673714680762745,-0.2998119942801705,-0.4190322160005159,-0.16088913464968543,-0.3400107153135207,0.05120502795273825,0.21338950759629705,-0.7401032059107285,-0.3971735787242626,0.49521834404920007,-0.4514947586748821,0.3519881830695328,-0.7103091984302432,-0.5067244879288765,-0.15044080896321593,0.5951195629373547,0.4001639046490493,0.08471135910127876,-0.16759305571749336,12.634603026569334,1
1.98902934704297,1.2930326019253366,1.8899416876351132,-2.80459179421839,-0.16541742393381034,-0.8275446077781031,0.2365307287507566,-0.4389301046027941,-0.11716816586897665,-0.21145527637867748,-2.7472859215943664,0.16341206466719593,-0.5973579537977476,-0.009768559930179194,-0.10425102397185161,1.9773522000853117,0.821666171439451,0.9246505011584808,0.9736565303739921,1.606104162341297,1.8822784611132861,0.5627301179118429,0.048573370242200216,-0.7914523807994976,2.3985894543543504,0.016604977909077147,-0.21979676251882857,-0.35206963967710303,0.03713905900534788,0.807437378108043,12.206072645530174,1
-1.2599848038434693,3.0316150053827666,1.4876319880091782,2.0547429663845276,0.6979883068220841,1.64368265311097,1.5964947761310022,-0.0922429557835087,0.4798699963270917,-0.8561600659661852,-2.9868304211057777,-0.17232635667090862,-0.22883573376698896,-0.4497152136818903,1.160605984000818,2.1464554072786175,-1.9612743509857342,-0.16933339003309306,-0.26318997259741506,0.37469180573215427,-1.2632159617131529,-1.8905227501354562,0.14369578893002843,0.09702263751453473,1.0016069386467399,-0.6569046514198806,0.29208232185332106,-0.37440155576651946,-0.23050010790650635,0.5940630584284315,11.77452020265869,2
-2.770033504570467,-0.9094558705268886,1.8189528393559462,-0.22262521934249466,-1.3007059826635463,1.8261577353209584,0.521978160335036,-0.23003192106473233,1.1224062723962138,-0.46598251939177177,-1.462196225967962,0.8666583011890143,0.08912082943442934,0.07264631580850273,0.7498379486087398,0.37407832430046617,-2.1295506602827174,-0.549275468140852,0.29776329181299044,-0.8972641996474924,-0.9580961402905188,-2.747771678813537,-1.0512203939380191,0.6050042336184488,1.005288884886694,-0.8626205826016855,1.6073376234131702,-0.6730761151452875,-1.5584167911420017,0.7026536310131924,11.6784399034478,2
-2.6742757037975506,-1.9191968575822573,0.8616135548642642,-0.23742761844071658,-0.27989526846590473,1.307994551494033,0.7203248312527828,-0.2946585790684007,0.6977550037600132,-0.28928111812435553,0.9372579659464381,-0.41748314680344684,0.4795808124697648,0.4483466063056773,-0.3347804359873437,-0.7907366081145989,0.13340645046691818,-0.6268863744317676,0.3255688307717844,-0.8609027898642979,0.7520075358228488,0.014049418833476329,0.13623321849578915,0.06983964708093592,-0.8631768068104507,-0.11584207176976855,0.04207861993306732,0.7162361237711842,0.10883393000558066,0.2638021508700744,11.771436160121729,2
5.574155558354972,1.5452427824919412,1.0429931595568933,-0.8017446581392275,-0.8220618809435631,0.7156714961954607,0.5939421484269267,-0.7065165758142699,-0.6234327573587121,0.9413363601268246,-0.7003122506978952,-0.20799543324886624,-0.36438791022394956,-0.20092920894818647,0.10701349240341596,0.0018121544664892045,-0.02628394657748153,-0.3692373000702073,-1.530502019859004,-1.4162619223400048,-0.21578549297705465,-0.5950683917695273,-0.8237516883806719,-1.323775332718307,-1.5387630618087993,1.4438739020065792,-1.1132279054712895,0.4735754433578415,1.0356550885608031,1.8652403759763343,12.751299696013495,1
-3.263031786897665,-2.3497009551667625,0.9375252284549769,-1.2011445336220956,0.6195571999658938,0.06394424431842924,-0.8024246837790884,-0.7650403926954931,-0.2539651478583969,-0.2500538713174886,-0.17304933965537975,1.6683412438481144,-0.2656991090353876,-0.26057131668700734,0.40907897018251504,-1.1771636501658027,-0.7544281922754382,0.6930200387624152,-0.27197617290914783,0.12158572205979137,-0.23877939910800394,1.8209128402689247,1.3877154517920147,0.1610777045367219,0.03766388781597391,0.06426311621116725,-0.3573041760355735,0.7397635697784597,0.2544819685941477,0.2729861987693604,11.877568578558137,2
3.7095171793693136,-0.8998253918939538,-1.8322789400845976,2.947820148315937,1.0508188003780137,-0.2369671028446936,-0.5424066991611328,0.16960527901204508,-0.5433434883050222,0.09866273916800809,-0.2282120701475306,-0.4736044083677318,0.21149592421454647,-0.18134991550813576,-0.31951938124865964,-0.31533723727514607,0.3026867496058029,0.09451365273862884,-0.7935836359698972,-0.16723121145816303,-0.49614025059850186,0.0849570488747428,-0.25365158659340714,-0.15684594957022036,0.618399187372818,1.0855310118029466,0.39232833426244534,-0.747096293206359,0.34485980293062435,0.07470362012165437,12.54075757157729,1
-1.1769382960338772,-1.4397872704002117,1.5123102259237953,-0.678055511902678,0.058337093087483534,-0.3428665753109976,-0.08393490151851825,-2.139270301611173,0.6166165674032503,-1.069651974691113,-1.304626551447244,-0.15304846761821828,0.22760234016261124,0.0822337732658794,0.058442605461455376,1.6127469992306716,1.1701805750718095,0.20180236245984626,2.6658111152362314,0.7412879191327573,1.6665916026008407,0.31972134782707284,-0.09951277715417817,0.48615535449643693,1.9506091511278385,-0.019435774793232195,0.28019682945007046,0.9230688149643065,-0.6905157006222874,0.6059704191610232,11.964001084330445,2
-2.3786254533581705,-0.029546933201659298,-1.228382837260252,0.7590981646290702,2.0021806727137395,-1.58269684426512,1.583316127187224,-0.04173995259681172,-0.0409432991537416,1.0917428955641897,-0.0198244008478736,0.9334011538072855,-0.34236976630922455,-0.711842602976873,-0.3250863201320101,-0.6832703548655398,0.1957909839078931,0.46008868268902725,1.4906968076654497,0.14027065502349634,-1.244223740171089,-0.3269364894435923,-0.271280242241328,0.09826143894147325,-0.08797690460371421,0.4142571444417482,-0.14280640824849752,-0.5458630912018313,-0.07356488792410197,0.35529719192252746,11.790557201568507,2
