Id,SalePrice
1461,125647.86676167225
1462,154050.81687021363
1463,177240.27975794201
1464,185104.4623354419
1465,196950.35829308064
1466,183747.37227177748
1467,165970.61670161935
1468,175960.2545961989
1469,185697.77783683132
1470,120384.05877689863
1471,196211.86418024922
1472,93321.94475552072
1473,94365.34811137598
1474,153332.13617570448
1475,150825.42345705576
1476,377456.5005323867
1477,244714.2118662559
1478,311641.27366609167
1479,246390.9849212842
1480,455374.0733076198
1481,312189.2704246188
1482,204952.36612345412
1483,175739.5201230498
1484,182354.49278051825
1485,174315.61220159967
1486,194113.7894127674
1487,322420.50813696685
1488,227792.06773383587
1489,209580.99984876803
1490,191957.6964052184
1491,190361.1673411021
1492,102036.76571986712
1493,174761.80543732826
1494,293681.87613249716
1495,294527.42611176474
1496,222874.52446430366
1497,193448.6378097476
1498,153218.86008950853
1499,154521.81341965153
1500,149481.1925731597
1501,173143.77524676008
1502,170826.36847495238
1503,287862.9045930225
1504,223372.34447633076
1505,214162.09523071817
1506,180093.48957943864
1507,211216.1887738793
1508,193416.03516865862
1509,163649.33468823426
1510,153361.4563469985
1511,154541.4503487643
1512,169003.67308921242
1513,152204.69550272534
1514,156295.41187111437
1515,178583.43316586854
1516,162059.07571659933
1517,153092.21919682593
1518,128497.80737698647
1519,225044.4821877313
1520,138680.96515936768
1521,146688.8500391232
1522,164791.96832052237
1523,113886.03626078586
1524,123637.71960085018
1525,121580.60345668127
1526,126240.9988523508
1527,100902.31737386216
1528,126185.29865012139
1529,143152.25928867454
1530,170509.16140810327
1531,123281.33838898585
1532,108336.7066416427
1533,138065.36634634496
1534,116368.68853207749
1535,149252.61216056795
1536,116505.92698496395
1537,74149.99693666567
1538,165553.16030845398
1539,213746.9326106
1540,109566.97399911574
1541,145920.68955137048
1542,139860.13086106934
1543,209946.2080299279
1544,80052.47091402042
1545,103460.05561024288
1546,122786.96131066926
1547,135851.76706359262
1548,133580.3694116548
1549,107962.52304885922
1550,142139.76683660076
1551,114595.75687494793
1552,134089.79718046126
1553,137027.1979043571
1554,109475.15275975756
1555,163313.841263884
1556,92069.8457413345
1557,122539.9594284967
1558,84365.77467770455
1559,103507.69150494937
1560,150159.46918680152
1561,133660.30769373174
1562,126488.79153828026
1563,127137.1608283675
1564,162965.77184458985
1565,151206.43731214257
1566,220658.7971410087
1567,78888.59968278777
1568,215993.8585391779
1569,135457.2952007894
1570,123187.13048267522
1571,128228.56867932076
1572,143391.9853812252
1573,235196.19406676028
1574,109738.94720259124
1575,201666.294939845
1576,206963.5561780861
1577,207350.14725000135
1578,152670.63169278062
1579,139989.93010557405
1580,192803.25742086637
1581,142715.49752030036
1582,128739.47360496274
1583,325127.33813231287
1584,243652.38440099312
1585,140155.39341219098
