Id,SalePrice
1461,166716.1072315108
1462,166716.1072315108
1463,166716.1072315108
1464,166716.1072315108
1465,166716.1072315108
1466,166716.1072315108
1467,166716.1072315108
1468,166716.1072315108
1469,166716.1072315108
1470,166716.1072315108
1471,166716.1072315108
1472,166716.1072315108
1473,166716.1072315108
1474,166716.1072315108
1475,166716.1072315108
1476,166716.1072315108
1477,166716.1072315108
1478,166716.1072315108
1479,166716.1072315108
1480,166716.1072315108
1481,166716.1072315108
1482,166716.1072315108
1483,166716.1072315108
1484,166716.1072315108
1485,166716.1072315108
1486,166716.1072315108
1487,166716.1072315108
1488,166716.1072315108
1489,166716.1072315108
1490,166716.1072315108
1491,166716.1072315108
1492,166716.1072315108
1493,166716.1072315108
1494,166716.1072315108
1495,166716.1072315108
1496,166716.1072315108
1497,166716.1072315108
1498,166716.1072315108
1499,166716.1072315108
1500,166716.1072315108
1501,166716.1072315108
1502,166716.1072315108
1503,166716.1072315108
1504,166716.1072315108
1505,166716.1072315108
1506,166716.1072315108
1507,166716.1072315108
1508,166716.1072315108
1509,166716.1072315108
1510,166716.1072315108
1511,166716.1072315108
1512,166716.1072315108
1513,166716.1072315108
1514,166716.1072315108
1515,166716.1072315108
1516,166716.1072315108
1517,166716.1072315108
1518,166716.1072315108
1519,166716.1072315108
1520,166716.1072315108
1521,166716.1072315108
1522,166716.1072315108
1523,166716.1072315108
1524,166716.1072315108
1525,166716.1072315108
1526,166716.1072315108
1527,166716.1072315108
1528,166716.1072315108
1529,166716.1072315108
1530,166716.1072315108
1531,166716.1072315108
1532,166716.1072315108
1533,166716.1072315108
1534,166716.1072315108
1535,166716.1072315108
1536,166716.1072315108
1537,166716.1072315108
1538,166716.1072315108
1539,166716.1072315108
1540,166716.1072315108
1541,166716.1072315108
1542,166716.1072315108
1543,166716.1072315108
1544,166716.1072315108
1545,166716.1072315108
1546,166716.1072315108
1547,166716.1072315108
1548,166716.1072315108
1549,166716.1072315108
1550,166716.1072315108
1551,166716.1072315108
1552,166716.1072315108
1553,166716.1072315108
1554,166716.1072315108
1555,166716.1072315108
1556,166716.1072315108
1557,166716.1072315108
1558,166716.1072315108
1559,166716.1072315108
1560,166716.1072315108
1561,166716.1072315108
1562,166716.1072315108
1563,166716.1072315108
1564,166716.1072315108
1565,166716.1072315108
1566,166716.1072315108
1567,166716.1072315108
1568,166716.1072315108
1569,166716.1072315108
1570,166716.1072315108
1571,166716.1072315108
1572,166716.1072315108
1573,166716.1072315108
1574,166716.1072315108
1575,166716.1072315108
1576,166716.1072315108
1577,166716.1072315108
1578,166716.1072315108
1579,166716.1072315108
1580,166716.1072315108
1581,166716.1072315108
1582,166716.1072315108
1583,166716.1072315108
1584,166716.1072315108
1585,166716.1072315108
1586,166716.1072315108
1587,166716.1072315108
1588,166716.1072315108
1589,166716.1072315108
1590,166716.1072315108
1591,166716.1072315108
1592,166716.1072315108
1593,166716.1072315108
1594,166716.1072315108
1595,166716.1072315108
1596,166716.1072315108
1597,166716.1072315108
1598,166716.1072315108
1599,166716.1072315108
1600,166716.1072315108
1601,166716.1072315108
1602,166716.1072315108
1603,166716.1072315108
1604,166716.1072315108
1605,166716.1072315108
1606,166716.1072315108
1607,166716.1072315108
1608,166716.1072315108
1609,166716.1072315108
1610,166716.1072315108
1611,166716.1072315108
1612,166716.1072315108
1613,166716.1072315108
1614,166716.1072315108
1615,166716.1072315108
1616,166716.1072315108
1617,166716.1072315108
1618,166716.1072315108
1619,166716.1072315108
1620,166716.1072315108
1621,166716.1072315108
1622,166716.1072315108
1623,166716.1072315108
1624,166716.1072315108
1625,166716.1072315108
1626,166716.1072315108
1627,166716.1072315108
1628,166716.1072315108
1629,166716.1072315108
1630,166716.1072315108
1631,166716.1072315108
1632,166716.1072315108
1633,166716.1072315108
1634,166716.1072315108
1635,166716.1072315108
1636,166716.1072315108
1637,166716.1072315108
1638,166716.1072315108
1639,166716.1072315108
1640,166716.1072315108
1641,166716.1072315108
1642,166716.1072315108
1643,166716.1072315108
1644,166716.1072315108
1645,166716.1072315108
1646,166716.1072315108
1647,166716.1072315108
1648,166716.1072315108
1649,166716.1072315108
1650,166716.1072315108
1651,166716.1072315108
1652,166716.1072315108
1653,166716.1072315108
1654,166716.1072315108
1655,166716.1072315108
1656,166716.1072315108
1657,166716.1072315108
1658,166716.1072315108
1659,166716.1072315108
1660,166716.1072315108
1661,166716.1072315108
1662,166716.1072315108
1663,166716.1072315108
1664,166716.1072315108
1665,166716.1072315108
1666,166716.1072315108
1667,166716.1072315108
1668,166716.1072315108
1669,166716.1072315108
1670,166716.1072315108
1671,166716.1072315108
1672,166716.1072315108
1673,166716.1072315108
1674,166716.1072315108
1675,166716.1072315108
1676,166716.1072315108
1677,166716.1072315108
1678,166716.1072315108
1679,166716.1072315108
1680,166716.1072315108
1681,166716.1072315108
1682,166716.1072315108
1683,166716.1072315108
1684,166716.1072315108
1685,166716.1072315108
1686,166716.1072315108
1687,166716.1072315108
1688,166716.1072315108
1689,166716.1072315108
1690,166716.1072315108
1691,166716.1072315108
1692,166716.1072315108
1693,166716.1072315108
1694,166716.1072315108
1695,166716.1072315108
1696,166716.1072315108
1697,166716.1072315108
1698,166716.1072315108
1699,166716.1072315108
1700,166716.1072315108
1701,166716.1072315108
1702,166716.1072315108
1703,166716.1072315108
1704,166716.1072315108
1705,166716.1072315108
1706,166716.1072315108
1707,166716.1072315108
1708,166716.1072315108
1709,166716.1072315108
1710,166716.1072315108
1711,166716.1072315108
1712,166716.1072315108
1713,166716.1072315108
1714,166716.1072315108
1715,166716.1072315108
1716,166716.1072315108
1717,166716.1072315108
1718,166716.1072315108
1719,166716.1072315108
1720,166716.1072315108
1721,166716.1072315108
1722,166716.1072315108
1723,166716.1072315108
1724,166716.1072315108
1725,166716.1072315108
1726,166716.1072315108
1727,166716.1072315108
1728,166716.1072315108
1729,166716.1072315108
1730,166716.1072315108
1731,166716.1072315108
1732,166716.1072315108
1733,166716.1072315108
1734,166716.1072315108
1735,166716.1072315108
1736,166716.1072315108
1737,166716.1072315108
1738,166716.1072315108
1739,166716.1072315108
1740,166716.1072315108
1741,166716.1072315108
1742,166716.1072315108
1743,166716.1072315108
1744,166716.1072315108
1745,166716.1072315108
1746,166716.1072315108
1747,166716.1072315108
1748,166716.1072315108
1749,166716.1072315108
1750,166716.1072315108
1751,166716.1072315108
1752,166716.1072315108
1753,166716.1072315108
1754,166716.1072315108
1755,166716.1072315108
1756,166716.1072315108
1757,166716.1072315108
1758,166716.1072315108
1759,166716.1072315108
1760,166716.1072315108
1761,166716.1072315108
1762,166716.1072315108
1763,166716.1072315108
1764,166716.1072315108
1765,166716.1072315108
1766,166716.1072315108
1767,166716.1072315108
1768,166716.1072315108
1769,166716.1072315108
1770,166716.1072315108
1771,166716.1072315108
1772,166716.1072315108
1773,166716.1072315108
1774,166716.1072315108
1775,166716.1072315108
1776,166716.1072315108
1777,166716.1072315108
1778,166716.1072315108
1779,166716.1072315108
1780,166716.1072315108
1781,166716.1072315108
1782,166716.1072315108
1783,166716.1072315108
1784,166716.1072315108
1785,166716.1072315108
1786,166716.1072315108
1787,166716.1072315108
1788,166716.1072315108
1789,166716.1072315108
1790,166716.1072315108
1791,166716.1072315108
1792,166716.1072315108
1793,166716.1072315108
1794,166716.1072315108
1795,166716.1072315108
1796,166716.1072315108
1797,166716.1072315108
1798,166716.1072315108
1799,166716.1072315108
1800,166716.1072315108
1801,166716.1072315108
1802,166716.1072315108
1803,166716.1072315108
1804,166716.1072315108
1805,166716.1072315108
1806,166716.1072315108
1807,166716.1072315108
1808,166716.1072315108
1809,166716.1072315108
1810,166716.1072315108
1811,166716.1072315108
1812,166716.1072315108
1813,166716.1072315108
1814,166716.1072315108
1815,166716.1072315108
1816,166716.1072315108
1817,166716.1072315108
1818,166716.1072315108
1819,166716.1072315108
1820,166716.1072315108
1821,166716.1072315108
1822,166716.1072315108
1823,166716.1072315108
1824,166716.1072315108
1825,166716.1072315108
1826,166716.1072315108
1827,166716.1072315108
1828,166716.1072315108
1829,166716.1072315108
1830,166716.1072315108
1831,166716.1072315108
1832,166716.1072315108
1833,166716.1072315108
1834,166716.1072315108
1835,166716.1072315108
1836,166716.1072315108
1837,166716.1072315108
1838,166716.1072315108
1839,166716.1072315108
1840,166716.1072315108
1841,166716.1072315108
1842,166716.1072315108
1843,166716.1072315108
1844,166716.1072315108
1845,166716.1072315108
1846,166716.1072315108
1847,166716.1072315108
1848,166716.1072315108
1849,166716.1072315108
1850,166716.1072315108
1851,166716.1072315108
1852,166716.1072315108
1853,166716.1072315108
1854,166716.1072315108
1855,166716.1072315108
1856,166716.1072315108
1857,166716.1072315108
1858,166716.1072315108
1859,166716.1072315108
1860,166716.1072315108
1861,166716.1072315108
1862,166716.1072315108
1863,166716.1072315108
1864,166716.1072315108
1865,166716.1072315108
1866,166716.1072315108
1867,166716.1072315108
1868,166716.1072315108
1869,166716.1072315108
1870,166716.1072315108
1871,166716.1072315108
1872,166716.1072315108
1873,166716.1072315108
1874,166716.1072315108
1875,166716.1072315108
1876,166716.1072315108
1877,166716.1072315108
1878,166716.1072315108
1879,166716.1072315108
1880,166716.1072315108
1881,166716.1072315108
1882,166716.1072315108
1883,166716.1072315108
1884,166716.1072315108
1885,166716.1072315108
1886,166716.1072315108
1887,166716.1072315108
1888,166716.1072315108
1889,166716.1072315108
1890,166716.1072315108
1891,166716.1072315108
1892,166716.1072315108
1893,166716.1072315108
1894,166716.1072315108
1895,166716.1072315108
1896,166716.1072315108
1897,166716.1072315108
1898,166716.1072315108
1899,166716.1072315108
1900,166716.1072315108
1901,166716.1072315108
1902,166716.1072315108
1903,166716.1072315108
1904,166716.1072315108
1905,166716.1072315108
1906,166716.1072315108
1907,166716.1072315108
1908,166716.1072315108
1909,166716.1072315108
1910,166716.1072315108
1911,166716.1072315108
1912,166716.1072315108
1913,166716.1072315108
1914,166716.1072315108
1915,166716.1072315108
1916,166716.1072315108
1917,166716.1072315108
1918,166716.1072315108
1919,166716.1072315108
1920,166716.1072315108
1921,166716.1072315108
1922,166716.1072315108
1923,166716.1072315108
1924,166716.1072315108
1925,166716.1072315108
1926,166716.1072315108
1927,166716.1072315108
1928,166716.1072315108
1929,166716.1072315108
1930,166716.1072315108
1931,166716.1072315108
1932,166716.1072315108
1933,166716.1072315108
1934,166716.1072315108
1935,166716.1072315108
1936,166716.1072315108
1937,166716.1072315108
1938,166716.1072315108
1939,166716.1072315108
1940,166716.1072315108
1941,166716.1072315108
1942,166716.1072315108
1943,166716.1072315108
1944,166716.1072315108
1945,166716.1072315108
1946,166716.1072315108
1947,166716.1072315108
1948,166716.1072315108
1949,166716.1072315108
1950,166716.1072315108
1951,166716.1072315108
1952,166716.1072315108
1953,166716.1072315108
1954,166716.1072315108
1955,166716.1072315108
1956,166716.1072315108
1957,166716.1072315108
1958,166716.1072315108
1959,166716.1072315108
1960,166716.1072315108
1961,166716.1072315108
1962,166716.1072315108
1963,166716.1072315108
1964,166716.1072315108
1965,166716.1072315108
1966,166716.1072315108
1967,166716.1072315108
1968,166716.1072315108
1969,166716.1072315108
1970,166716.1072315108
1971,166716.1072315108
1972,166716.1072315108
1973,166716.1072315108
1974,166716.1072315108
1975,166716.1072315108
1976,166716.1072315108
1977,166716.1072315108
1978,166716.1072315108
1979,166716.1072315108
1980,166716.1072315108
1981,166716.1072315108
1982,166716.1072315108
1983,166716.1072315108
1984,166716.1072315108
1985,166716.1072315108
1986,166716.1072315108
1987,166716.1072315108
1988,166716.1072315108
1989,166716.1072315108
1990,166716.1072315108
1991,166716.1072315108
1992,166716.1072315108
1993,166716.1072315108
1994,166716.1072315108
1995,166716.1072315108
1996,166716.1072315108
1997,166716.1072315108
1998,166716.1072315108
1999,166716.1072315108
2000,166716.1072315108
2001,166716.1072315108
2002,166716.1072315108
2003,166716.1072315108
2004,166716.1072315108
2005,166716.1072315108
2006,166716.1072315108
2007,166716.1072315108
2008,166716.1072315108
2009,166716.1072315108
2010,166716.1072315108
2011,166716.1072315108
2012,166716.1072315108
2013,166716.1072315108
2014,166716.1072315108
