Id,SalePrice
1461,127887.03020081755
1462,158865.36408165455
1463,166368.64459711293
1464,180208.0235058889
1465,199376.38477826223
1466,184037.771677363
1467,166129.21288616615
1468,173801.51222117612
1469,181698.07346546237
1470,121543.83759780806
1471,201763.2619051461
1472,91755.83211990367
1473,96946.03228597493
1474,151238.1531974802
1475,137857.87147317047
1476,340259.6056500401
1477,254015.7156764577
1478,302794.2378154327
1479,280388.3227188422
1480,470708.47960651864
1481,298297.9221835052
1482,202962.70488637345
1483,173572.49046638416
1484,170124.42201400737
1485,173750.10043159634
1486,204685.19786119263
1487,321140.5014388452
1488,252513.3879700612
1489,202242.89418768734
1490,189809.7771505876
1491,186248.22670822265
1492,103855.8943724098
1493,177418.8416052578
1494,294685.61107950174
1495,308802.8663716524
1496,228384.10113517524
1497,175834.46354285
1498,152369.36555681506
1499,153922.55389718703
1500,151624.37747003257
1501,173599.8487398438
1502,150561.66654553034
1503,274815.18256017956
1504,234655.9067104801
1505,211895.29822411077
1506,176577.0862428907
1507,214013.50770310912
1508,205174.0307126453
1509,165721.98267802532
1510,151439.80131953847
1511,153830.04592425082
1512,163074.98853606344
1513,159890.55626723068
1514,182140.74790871918
1515,169830.87233569406
1516,167071.3938563664
1517,154332.3915706626
1518,129410.6418800238
1519,226824.56247808787
1520,137611.78986152794
1521,146127.80933381547
1522,166618.02013779368
1523,114020.5850974421
1524,123379.23398126655
1525,129258.3016435243
1526,128351.29765989164
1527,103165.87191877792
1528,131218.14355434006
1529,141267.98978256749
1530,167388.74254431596
1531,115850.71686332005
1532,107240.43274513929
1533,138397.46124408106
1534,121545.91876374453
1535,156276.9911388042
1536,119547.58328683741
1537,73685.31412319122
1538,181780.52368222125
1539,235738.1434237477
1540,112271.79911698968
1541,162032.37934962846
1542,148181.43174947408
1543,224977.73333810392
1544,78950.09032537122
1545,110699.82720487427
1546,120328.05621161917
1547,129706.79834841065
1548,133158.85689801237
1549,108313.48524596813
1550,133345.78669561757
1551,118550.17512571925
1552,119923.12447454293
1553,150342.20951973455
1554,116972.04206817481
1555,162048.8493233506
1556,89130.45950538121
1557,130338.53617123362
1558,90762.78807552884
1559,107989.34742248231
1560,137418.1376805674
1561,156769.63220491025
1562,127155.55902275041
1563,124331.60221396426
1564,156238.34755274214
1565,141981.46289701923
1566,225178.4165442653
1567,79672.88687648103
1568,224078.92100382526
1569,135473.06062293903
1570,121985.60429978387
1571,127657.52756364054
1572,145771.7163605218
1573,248730.60899266042
1574,119226.3013521697
1575,203116.95271138343
1576,207493.4712196806
1577,204392.17727473835
1578,148275.43635212566
1579,142637.25272723
1580,193002.26973976154
1581,144985.95514528634
1582,127014.28592166059
1583,336724.6169885774
1584,234915.26769651342
1585,140448.6604860323
1586,78571.37652973723
1587,104700.10929191494
1588,153782.56889416638
1589,102951.44384280934
1590,132649.28484238908
1591,105929.11790885811
1592,119873.5138924839
1593,112497.77618337327
1594,126134.23741047096
1595,111306.42660488887
1596,229162.18354190557
1597,177272.87806874118
1598,180420.63600251247
1599,189137.7151156675
1600,189277.32099226012
1601,81649.80791155959
1602,111065.24288926012
