pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,SalePrice
2.1296783019272274,0.6143065687734968,-1.850207583123336,-2.084886500765559,-1.3459047125546197,1.1387373413334598,1.1224280711407146,-0.018168261544294427,0.6952319937249694,-0.2714341883054965,1.3153254596389896,-0.1371685759269749,0.4524850066981512,0.16148544514771307,-0.07912664453405553,0.28796730256342695,0.32204549072204985,0.9414862850033416,0.19053257904565796,-0.9676106236134694,0.23908104907569608,0.5081937020714689,-0.040612773866513574,-0.17168826645143836,-0.21630052336806266,-0.4608195707377264,0.7965811181065842,0.0097245743141977,-0.3109753265085811,-0.6471108597447693,0.6155802218198301,-0.30176374785527843,-0.1158313950692809,0.0456328328151472,-0.1614047124532731,0.4589272044229396,-0.020903280434198878,0.1149404439883953,0.022857495068297946,-0.30738725443790316,0.21639675751999285,0.14950776590309353,-0.004546116194103003,-0.014001256999423934,-0.012180695930040635,0.01222263645573515,-0.41003358835896386,0.0787465259839243,0.2333387339207177,0.5243660892485246,12.247694320220994
-0.07845182338834791,-1.3487512623840199,1.282190728277044,-0.40752954222156235,0.995767180378462,-1.1561868479132944,-1.2745716685958053,1.5108339156433739,0.05946264044962016,2.7916646239097496,0.6399480446025076,-1.315382754523457,0.6001954517358173,-1.2721357808096616,0.265422926611268,-0.26456939741883845,-1.4303418423369614,1.2739385071510683,-0.3867111448477677,-0.2429184612220607,0.5947599129283971,-1.5228498114546727,0.5323853574308347,-0.758122874754207,0.5333795085388929,-1.0303136402428372,-0.7001804682573954,-0.8522724635872009,0.10318163824969477,-0.10703920807841197,-0.8340401476310473,-0.6965033465133056,0.12407731940239546,-1.0956219930767228,-0.4775487284181838,-0.3139109157796663,0.6534030443054962,0.3657416285308517,0.0548813606526883,-0.20064073777546884,-0.8699759308069751,-0.7217966503225396,-0.700068606378941,0.5903926607874913,0.4242984748192845,0.2641451791233295,-0.017157862910044647,-0.15087106301749872,0.45671566398466956,0.41302963330711767,12.109010932687042
2.5830773607950386,0.42531371619798564,-1.5990678005716679,-1.8916277883470505,-0.6817423308314952,0.2253887535246892,0.13682600114004007,-0.4683305512243903,-0.5093448515599162,-0.06450427725920102,-0.11372276595810586,0.1939704384337168,-0.329990856049328,0.578508324819935,-0.36492418245203984,0.33300526879333214,0.055241626348480476,0.2778838550495328,-0.9944401170025086,-0.037919471112016864,0.5459083878840372,0.6131726541598662,-0.8255821007353346,0.21887247019598102,0.4392699814108934,-0.051149672939640116,0.9452383501201843,-1.0512511421831394,-0.6859283374064603,-0.43646405800059096,0.03108925086001763,-0.05040317889035472,-0.028550454369418082,0.11720381371437827,0.38921834878152906,0.40506289950156726,-0.3407490020770859,-0.00872434818078003,-0.14745490976211595,-0.319558525709972,-0.2637496113973585,-0.06264774613852502,-0.14908574746240347,0.20038405451132713,-0.10933850854838452,0.07307770708844318,0.0455208464337356,-0.5250707687185724,-0.11732094484741981,0.16681138923987718,12.31716669303576
-0.7120370020728986,1.4948855014948936,1.328334559361714,-0.09449954847829706,1.6725936782664985,-0.08800763719137819,3.283505978555583,-0.8968923529224178,-0.379284990321892,-0.695665505488365,-1.9270723492618465,-1.3368825018525523,0.28674537216346463,0.12282714370272475,0.46796317108162355,1.9045743057368876,-0.10318000548269657,1.3419114567698696,0.1901686186779405,-1.4464305553725163,0.19294024504786494,0.09648312088595115,0.9068284133115011,-0.14132243179887552,0.9818583925871509,1.7008983092283867,0.09267213812526977,-0.6611853665748091,0.3039930483984338,0.6652433525039494,0.31023732926917175,0.6671219014488451,0.8381165347323192,-0.1156168610523389,-0.5747484443533911,0.0992945236236393,-0.5589863492274334,0.5913361639630161,0.029248486890092785,0.07221274625632945,0.5119742318197338,0.6280588768018565,0.3092414068636888,-0.6131607072182124,-0.15010713328634637,0.7172399060050122,0.18831033025140495,0.43442047488746743,0.7202208017255387,-0.15993179440129648,11.84939770159144
5.013232740713871,1.3650854856776449,-0.290119086737043,-1.6461448382571358,-0.42509104525013763,0.707808000134794,0.14015910854573713,-0.2791491891394897,-0.8484248743634443,0.7501271293671586,-0.19599220511471038,-0.043856856546067774,-0.8090559862045873,0.12006438755699454,-0.6989934943711746,-0.21122392086671515,0.8143919809178523,-0.37485991972569277,-0.940936294084029,0.7180195161483564,0.45507134250846887,0.8965119643006939,-0.08880355297394991,-0.17899781129084727,0.5967878410267605,0.7423575916329956,0.9098566476926552,-1.3109349754497173,-0.3761982897707509,-0.3103372771644154,0.21437538233395284,0.17792002262660522,-0.012679773522999104,-0.032038211718842136,0.10267271040203022,-0.11344436205029965,0.1488640498036052,-0.2741264193015257,0.19745746411393938,-0.310628948573821,-0.25923328306961285,-0.23050487939561204,0.12996878268339532,0.08521024823819341,0.19684136001594202,0.06893238453702084,0.25617941460280547,-0.24271499857051249,0.33810433967514375,0.2076481521508287,12.429216196844385
-0.707250696027367,-1.6453785992229961,-1.2134729019161379,-1.9061401756186767,0.004270940418910932,0.16229750658498793,0.35691007416662784,0.3604093160345854,0.9527076288338774,3.6656154355527626,0.9002279710091858,1.246524860306208,-0.7391527525580859,9.60734230554532,2.045149419604395,2.00011768446708,1.0597429991046325,-0.8637658126967325,-0.19209550043348397,1.6360268030474008,-1.7773059639984812,-0.18912036114676,2.059539962332935,0.5846315656755692,-0.28740867678091636,0.2039333120055771,0.44482047982085476,0.01616868201526189,-0.4220234934022946,0.13428583028691818,-1.1560549145212278,-0.11471630852688036,-1.0069445579636087,0.4639915165726117,0.8066629981856762,0.3877427646435728,0.5831335425558469,0.15236546907174198,0.2547580184081266,-0.6869857371603584,0.7574633699497155,0.33248473702342063,0.4717496349528769,0.4130095316584141,-0.07899519603899656,-0.8647804024508328,0.10104052342090653,0.26858261809486206,-0.43247828986123016,-0.15652046676720588,11.870599909242044
3.6394406337762604,-2.530673406828294,0.3174366795320491,0.4251555829319501,-1.2523389643147518,-0.11131574250599109,0.6355300658979475,-0.12449487446310906,-0.5685619029915756,0.850049735099627,-0.4088142853188665,-0.11816203484449476,-0.29669938846521443,-0.41883848910278304,-0.17512109188739572,-0.3415775453043325,0.05768106625018614,-0.2263742975427039,-0.7403871239506037,-0.39857660788607185,0.4681934293685142,-0.4545715409400482,0.3630500204409437,-0.7166576986534835,-0.5018450251490356,-0.15495331963715236,0.5928277119899383,0.39097533105939863,0.09465006008716603,-0.17663393617962966,0.36105871254530414,-0.7046765654271786,0.25763030738140474,0.35641736596367274,-0.2625065774597956,-0.837475374928935,-0.1303336518391394,-0.31385793902768105,0.16485317716723918,-0.5484496699993651,-0.09405197583893772,0.37084724257579643,-0.5251243442401053,-0.45028549330049716,-0.12731054866866975,0.0015332193374689707,0.0008906348902735585,-0.14498257846326015,0.39825836471131315,-0.03816124090256408,12.634603026569334
1.9897798388114094,1.2920964417430274,1.8861408578138534,-2.806640182949568,-0.17378814710585488,-0.8172665601006689,0.251141818876663,-0.4497491471560808,-0.13267276587907967,-0.21949606579192782,-2.750512673183275,0.15602850045719868,-0.5934926779308356,-0.010504072896631099,-0.04027591475406859,1.9654518969100867,0.8420502671525356,-0.9156793774112759,0.9830207216093446,1.5193662558364616,1.9522698469260236,0.5632834638757773,0.0468187316425144,-0.7672594447133905,2.407175430747271,0.012773013568833227,-0.22310141862170965,-0.3291223823791134,0.06151047587510946,0.8510033197311142,-0.4225938985835827,-0.36244391307634755,-0.45035348992375923,0.019020132802808832,-0.37439056537065496,-0.1673237402115763,0.1739365253066595,0.37523839452101404,-0.5071912672492771,0.007009419532723788,-0.5138695058148238,0.38830116456793634,-1.1383612359568887,0.20272828198066303,0.8987244519100559,0.36083628675859464,0.4200724463751822,0.030163757201308393,0.24131721910758444,0.010886742940794511,12.206072645530174
-1.260781071674134,3.032835902590497,1.4866295794816151,2.0479425920344094,0.6990989271018864,1.6504754801390527,1.5912518062343866,-0.08739987694257235,0.45866862849599294,-0.8704499570780633,-2.980370324292268,-0.18105575327260037,-0.22355273671537274,-0.4508415622498904,1.2318666136782817,2.097315129643953,-1.9416213899516532,0.11594804588826618,-0.2876846304165819,0.3650226415228594,-1.207121252757772,-1.8824177180371753,0.10838121034761922,0.14650255503425602,1.0318849008858813,-0.6927924601302775,0.29380577537130903,-0.34697812172205017,-0.17245942564233843,0.666879831358198,-0.3385573869921795,-0.7689161392398461,-0.9413559448354807,-0.2636620339978864,-0.4369050837818777,-0.15443664214886976,-0.36927760570510637,0.03106354407061863,0.07688694162185652,0.11960682133311917,1.3703907154152362,0.49430503799904235,-0.4893882836648406,1.0183501054234412,-0.7531386516083821,0.25583706848868554,1.2123026655280886,-0.2643952724677905,0.494010850085744,0.33416382308101733,11.77452020265869
-2.7677403895722996,-0.9108159278981383,1.8191618780363883,-0.22007028778699123,-1.3062483804806935,1.820234379794219,0.5096375642147672,-0.22081618208560158,1.1146099635833344,-0.4871619246506459,-1.4592797940932618,0.8620858216469888,0.09372739265216226,0.07232360100793152,0.7621878836798812,0.34726513456278585,-2.1250780196778223,0.5054747400432125,0.2650994800807039,-0.9087983900570328,-0.9543199978542348,-2.7416858178940684,-1.0750444763271139,0.6286814065434735,1.0126702173118367,-0.8773792901757068,1.6042172363290534,-0.6761326128977437,-1.5145331180461394,0.7435637044843973,-0.3425912930507503,-0.816626331497526,0.2174834654290858,-1.1141239021409464,-1.4270946083981733,-0.004598615613103163,0.13971811949368235,-0.39875391992805476,0.7193178460250752,-0.18042249257672682,-0.03631798188548851,-0.48751147548308105,-0.9575843169719924,1.1387402813687908,0.4518587698140525,0.2734125834386704,0.030928798607119175,-0.6834837217065343,-0.23626670319372772,0.5083958658625031,11.6784399034478
